15:40:47;2;0;0;0;0
15:40:56;2;0;0;0;0
15:41:05;2;0;0;0;0
15:41:14;2;0;0;0;0
15:41:22;2;0;0;0;0
15:41:32;2;0;1;0;0
15:41:42;2;1;0;0;0
15:41:54;2;1;1;0;0
15:42:04;2;7;0;0;0
15:42:15;2;9;0;0;0
15:42:26;2;9;0;0;0
15:42:38;2;6;3;0;0
15:42:50;2;8;0;0;0
15:43:01;2;9;0;0;0
15:43:11;2;9;0;0;0
15:43:25;2;9;0;0;0
15:43:40;2;9;0;0;0
15:43:50;2;9;0;0;0
15:44:00;2;9;0;0;0
15:44:10;2;9;0;0;0
15:44:20;2;9;0;0;0
15:44:31;2;9;0;0;0
15:44:41;2;9;0;0;0
15:44:53;2;9;0;0;0
15:45:03;2;9;0;0;0
15:45:13;2;9;0;0;0
15:45:23;2;9;0;0;0
15:45:39;2;9;0;0;0
15:45:50;2;9;0;0;0
15:46:00;2;9;0;0;0
15:46:10;2;9;0;0;0
15:46:20;2;9;0;0;0
15:46:31;2;9;0;0;0
15:46:40;2;9;0;0;0
15:46:50;2;9;0;0;0
15:47:01;2;9;0;0;0
15:47:11;2;9;0;0;0
15:47:21;2;9;0;0;0
15:47:31;2;9;0;0;0
15:47:41;2;9;0;0;0
15:47:51;2;9;0;0;0
15:48:00;2;9;0;0;0
15:48:10;2;9;0;0;0
15:48:21;2;9;0;0;0
15:48:32;2;9;0;0;0
15:48:45;2;9;0;0;0
15:48:55;2;9;0;0;0
15:49:11;2;9;0;0;0
15:49:23;2;9;0;0;0
15:49:34;2;9;0;0;0
15:49:46;2;9;0;0;0
15:50:00;2;9;0;0;0
15:50:10;2;9;0;0;0
15:50:20;2;9;0;0;0
15:50:30;2;9;0;0;0
15:50:40;2;8;0;0;0
15:50:50;2;8;0;0;0
15:51:00;2;8;0;0;0
15:51:09;2;8;0;0;0
15:51:19;2;8;0;0;0
15:51:29;2;7;0;0;0
15:51:39;2;2;0;0;0
15:51:49;2;1;0;0;0
15:51:58;2;0;0;0;0
15:52:07;2;0;0;0;0
15:52:16;2;0;0;0;0
15:52:24;2;0;0;0;0
15:52:33;2;0;0;0;0
15:52:41;2;0;0;0;0
15:52:50;2;0;0;0;0
15:53:00;2;0;0;0;0
15:53:08;2;0;0;0;0
15:53:17;2;0;0;0;0
15:53:27;2;0;0;0;0
15:53:36;2;0;0;0;0
15:53:44;2;0;0;0;0
15:53:53;2;0;0;0;0
15:54:02;2;0;0;0;0
15:54:13;2;0;1;0;0
15:54:25;2;5;2;0;0
15:54:35;2;9;0;0;0
15:54:46;2;9;0;0;0
15:54:57;2;8;0;0;0
15:55:09;2;8;1;0;0
15:55:19;2;9;0;0;0
15:55:37;2;9;0;0;0
15:55:47;2;9;0;0;0
15:55:57;2;9;0;0;0
15:56:07;2;9;0;0;0
15:56:18;2;9;0;0;0
15:56:28;2;9;0;0;0
15:56:37;2;9;0;0;0
15:56:48;2;9;0;0;0
15:56:58;2;9;0;0;0
15:57:08;2;9;0;0;0
15:57:19;2;9;0;0;0
15:57:29;2;9;0;0;0
15:57:38;2;9;0;0;0
15:57:49;2;9;0;0;0
15:57:59;2;9;0;0;0
15:58:09;2;9;0;0;0
15:58:19;2;9;0;0;0
15:58:29;2;9;0;0;0
15:58:43;2;9;0;0;0
15:58:53;2;9;0;0;0
15:59:03;2;9;0;0;0
15:59:15;2;9;0;0;0
15:59:26;2;9;0;0;0
15:59:36;2;9;0;0;0
15:59:48;2;9;0;0;0
15:59:58;2;9;0;0;0
16:00:12;2;9;0;0;0
16:00:22;2;9;0;0;0
16:00:31;2;9;0;0;0
16:00:44;2;9;0;0;0
16:00:59;2;9;0;0;0
16:01:08;2;9;0;0;0
16:01:18;2;9;0;0;0
16:01:27;2;9;0;0;0
16:01:38;2;9;0;0;0
16:01:48;2;9;0;0;0
16:01:57;2;9;0;0;0
16:02:08;2;9;0;0;0
16:02:18;2;9;0;0;0
16:02:28;2;9;0;0;0
16:02:39;2;9;0;0;0
16:02:49;2;9;0;0;0
16:02:59;2;9;0;0;0
16:03:09;2;9;0;0;0
16:03:19;2;8;0;0;0
16:03:30;2;5;0;0;0
16:03:40;2;5;0;0;0
16:03:50;2;4;0;0;0
16:03:59;2;1;0;0;0
16:04:08;2;0;0;0;0
16:04:16;2;0;0;0;0
16:04:25;2;0;0;0;0
16:04:34;2;0;0;0;0
16:04:42;2;0;0;0;0
16:04:51;2;0;0;0;0
16:04:59;2;0;0;0;0
16:05:08;2;0;0;0;0
16:05:17;2;0;1;0;0
16:05:28;2;1;0;0;0
16:05:43;2;2;0;0;0
16:05:54;2;2;0;0;0
16:06:04;2;2;0;0;0
16:06:14;2;2;0;0;0
16:06:26;2;2;1;0;0
16:06:37;2;9;0;0;0
16:06:47;2;9;0;0;0
16:06:58;2;9;0;0;0
16:07:10;2;7;1;0;0
16:07:20;2;8;0;0;0
16:07:29;2;9;0;0;0
16:07:39;2;9;0;0;0
16:07:53;2;9;0;0;0
16:08:04;2;9;0;0;0
16:08:14;2;9;0;0;0
16:08:25;2;9;0;0;0
16:08:35;2;9;0;0;0
16:08:44;2;9;0;0;0
16:08:54;2;9;0;0;0
16:09:04;2;9;0;0;0
16:09:14;2;9;0;0;0
16:09:27;2;9;0;0;0
16:09:40;2;9;0;0;0
16:09:50;2;9;0;0;0
16:10:00;2;9;0;0;0
16:10:10;2;9;0;0;0
16:10:20;2;9;0;0;0
16:10:30;2;9;0;0;0
16:10:39;2;9;0;0;0
16:10:50;2;9;0;0;0
16:11:00;2;9;0;0;0
16:11:10;2;9;0;0;0
16:11:19;2;9;0;0;0
16:11:29;2;9;0;0;0
16:11:39;2;9;0;0;0
16:11:49;2;9;0;0;0
16:11:59;2;9;0;0;0
16:12:10;2;9;0;0;0
16:12:20;2;9;0;0;0
16:12:30;2;9;0;0;0
16:12:40;2;9;0;0;0
16:12:50;2;9;0;0;0
16:13:00;2;9;0;0;0
16:13:10;2;9;0;0;0
16:13:20;2;9;0;0;0
16:13:30;2;9;0;0;0
16:13:40;2;9;0;0;0
16:13:50;2;9;0;0;0
16:14:00;2;9;0;0;0
16:14:10;2;9;0;0;0
16:14:20;2;8;0;0;0
16:14:30;2;7;0;0;0
16:14:40;2;7;0;0;0
16:14:50;2;7;0;0;0
16:15:00;2;7;0;0;0
16:15:10;2;6;0;0;0
16:15:20;2;5;0;0;0
16:15:30;2;4;0;0;0
16:15:47;2;4;0;0;0
16:15:57;2;4;0;0;0
16:16:08;2;2;0;0;0
16:16:16;2;0;0;0;0
16:16:25;2;0;0;0;0
16:16:34;2;0;0;0;0
16:16:42;2;0;0;0;0
16:16:51;2;0;0;0;0
16:16:59;2;0;0;0;0
16:17:08;2;0;0;0;0
16:17:17;2;0;0;0;0
16:17:27;2;0;0;0;0
16:17:40;2;1;0;0;0
16:17:50;2;1;0;0;0
16:18:00;2;1;0;0;0
16:18:10;2;1;0;0;0
16:18:20;2;1;0;0;0
16:18:30;2;1;0;0;0
16:18:41;2;1;0;0;0
16:18:51;2;1;0;0;0
16:19:01;2;1;0;0;0
16:19:11;2;2;0;0;0
16:19:21;2;2;0;0;0
16:19:30;2;2;0;0;0
16:19:41;2;2;1;0;0
16:19:51;2;3;0;0;0
