15:59:40;2;0;0;0;0
15:59:49;2;0;0;0;0
15:59:58;2;0;0;0;0
16:00:06;2;0;0;0;0
16:00:15;2;0;0;0;0
16:00:25;2;0;2;0;0
16:00:36;2;5;2;0;0
16:00:46;2;9;0;0;0
16:00:56;2;9;0;0;0
16:01:07;2;8;1;0;0
16:01:19;2;3;6;0;0
16:01:29;2;8;0;0;0
16:01:38;2;9;0;0;0
16:01:48;2;8;0;0;0
16:01:59;2;7;1;0;0
16:02:11;2;8;1;0;0
16:02:23;2;9;0;0;0
16:02:36;2;8;1;0;0
16:02:46;2;9;0;0;0
16:02:56;2;9;0;0;0
16:03:06;2;9;0;0;0
16:03:16;2;9;0;0;0
16:03:26;2;9;0;0;0
16:03:36;2;9;0;0;0
16:03:46;2;9;0;0;0
16:03:55;2;9;0;0;0
16:04:06;2;9;0;0;0
16:04:16;2;9;0;0;0
16:04:26;2;9;0;0;0
16:04:35;2;9;0;0;0
16:04:45;2;9;0;0;0
16:04:55;2;9;0;0;0
16:05:05;2;9;0;0;0
16:05:15;2;9;0;0;0
16:05:25;2;9;0;0;0
16:05:35;2;9;0;0;0
16:05:45;2;9;0;0;0
16:05:55;2;9;0;0;0
16:06:05;2;9;0;0;0
16:06:15;2;9;0;0;0
16:06:25;2;9;0;0;0
16:06:35;2;9;0;0;0
16:06:45;2;9;0;0;0
16:06:55;2;9;0;0;0
16:07:04;2;9;0;0;0
16:07:14;2;9;0;0;0
16:07:24;2;9;0;0;0
16:07:36;2;9;0;0;0
16:07:46;2;9;0;0;0
16:07:56;2;9;0;0;0
16:08:06;2;9;0;0;0
16:08:16;2;9;0;0;0
16:08:26;2;9;0;0;0
16:08:36;2;9;0;0;0
16:08:46;2;9;0;0;0
16:08:56;2;9;0;0;0
16:09:07;2;9;0;0;0
16:09:16;2;9;0;0;0
16:09:26;2;9;0;0;0
16:09:43;2;9;0;0;0
16:09:53;2;9;0;0;0
16:10:02;2;9;0;0;0
16:10:13;2;8;0;0;0
16:10:22;2;5;0;0;0
16:10:33;2;5;0;0;0
16:10:43;2;5;0;0;0
16:10:53;2;5;0;0;0
16:11:04;2;3;3;0;0
16:11:15;2;7;0;0;0
16:11:26;2;7;1;0;0
16:11:37;2;8;1;0;0
16:11:48;2;8;1;0;0
16:11:58;2;9;0;0;0
16:12:10;2;6;2;0;0
16:12:20;2;9;0;0;0
16:12:30;2;9;0;0;0
16:12:42;2;9;0;0;0
16:12:52;2;9;0;0;0
16:13:02;2;9;0;0;0
16:13:12;2;9;0;0;0
16:13:22;2;9;0;0;0
16:13:34;2;9;0;0;0
16:13:44;2;9;0;0;0
16:13:54;2;9;0;0;0
16:14:05;2;9;0;0;0
16:14:15;2;9;0;0;0
16:14:25;2;9;0;0;0
16:14:37;2;9;0;0;0
16:14:47;2;9;0;0;0
16:14:57;2;9;0;0;0
16:15:07;2;9;0;0;0
16:15:17;2;9;0;0;0
16:15:27;2;9;0;0;0
16:15:37;2;9;0;0;0
16:15:47;2;9;0;0;0
16:15:59;2;9;0;0;0
16:16:10;2;9;0;0;0
16:16:20;2;9;0;0;0
16:16:30;2;9;0;0;0
16:16:40;2;9;0;0;0
16:16:50;2;9;0;0;0
16:17:00;2;9;0;0;0
16:17:10;2;9;0;0;0
16:17:20;2;9;0;0;0
16:17:30;2;9;0;0;0
16:17:40;2;9;0;0;0
16:17:50;2;9;0;0;0
16:18:00;2;9;0;0;0
16:18:10;2;9;0;0;0
16:18:20;2;9;0;0;0
16:18:30;2;9;0;0;0
16:18:40;2;9;0;0;0
16:18:50;2;9;0;0;0
16:19:00;2;9;0;0;0
16:19:10;2;9;0;0;0
16:19:20;2;9;0;0;0
16:19:30;2;9;0;0;0
16:19:46;2;9;0;0;0
16:19:56;2;9;0;0;0
16:20:06;2;9;0;0;0
16:20:16;2;9;0;0;0
16:20:27;2;9;0;0;0
16:20:37;2;9;0;0;0
16:20:47;2;6;0;0;0
16:20:57;2;3;0;0;0
16:21:08;2;2;0;0;0
16:21:17;2;0;0;0;0
